"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","svalue"
"LOC111101250",1363.50601086619,0.0052356471767033,0.0332136720081044,0.670619545771327,0.502462927681796,0.925147691467375,0.992009492704791
"LOC111101262",12612.7169998288,0.00166240077949327,0.0340806840807588,0.20600785149925,0.836784778241966,0.987382173035419,0.991901583337397
"LOC111133260",2871.43659757596,-0.0130016991689763,0.049990250452936,-1.18524094255551,0.235922196248888,0.821700429838728,0.991819656900707
"LOC111113503",2.79602364865157,-0.013079445540456,0.112170152474312,-1.17712111944023,0.239147166704314,0.823331493098342,0.97270159401046
"LOC111102393",725.433327168891,-0.00548097580779992,0.0481795368177086,-0.536795615430502,0.591408800648363,0.950436295675917,0.990915184957867
"LOC111119377",198.674014516254,-0.0157971468717672,0.0852645356135331,-1.29025092786265,0.196963548918069,0.788986722614028,0.984274832625867
"LOC111101799",6091.88839489586,0.0106904714114912,0.0580178142524978,0.920174215943938,0.357481726045517,0.886724701811468,0.990283723748428
"LOC111117743",88.7028189743659,-0.0878091867646069,0.467076217040255,-2.23414408356996,0.0254735942092194,0.453160905687591,0.810718159419303
"LOC111117672",2499.76327612603,0.010564909569203,0.0539440035904082,0.936398065487,0.349068273613755,0.882841287562511,0.990946018037511
"LOC111114053",3313.64618427262,-0.00345925099161403,0.0319999523886566,-0.453569439243956,0.65013875379819,0.961426200860497,0.992009716378156
"LOC111109809",239.408119311793,0.0340040512931181,0.130313521859415,1.94238361880948,0.052090676900417,0.582450403579437,0.963074379385384
"LOC111102064",1776.88647868159,-0.0061140683648653,0.0572144042247001,-0.569121896969383,0.569273419262826,0.946146574642559,0.989554920060437
"LOC111112773",596.81183503887,-0.0189497249889642,0.0759098589408654,-1.35163058015951,0.176493522615962,0.772751498250532,0.988761167498451
"LOC111135169",216.447825510063,-0.0528906375466887,0.112900927241021,-2.1072694375872,0.0350942309707611,0.51252910475181,0.989884319497275
"LOC111135172",463.632368938505,-0.0454745247148499,0.110600643420575,-2.0183347650347,0.0435564083764458,0.550865486629108,0.988611109558851
"LOC111135178",0,0,0.39034291413987,NA,NA,NA,0.97086898620489
"LOC111114201",1072.14509782894,0.0171270400145111,0.0680591144108441,1.26865600247279,0.204563781053513,0.794459175810004,0.990106591512501
"LOC111114212",5875.62976790252,0.0455629476592166,0.105273903807002,2.00147589985422,0.045341128418538,0.557861581010732,0.989934965665576
"LOC111138315",2308.05621414639,0.00342123959731837,0.04711891023849,0.342489228471511,0.731982748852554,0.973809954576189,0.990904474130919
"LOC111138321",9683.05665063257,0.0101628260998828,0.0509228608163544,0.933273636572638,0.350678703383283,0.882841287562511,0.99128199584697
"LOC111121058",55.9236551953479,-0.00184781815497789,0.0677193718739002,-0.196482208810159,0.844232756578265,0.987993919986003,0.987352308323305
"LOC111138070",1291.06761622088,0.00285626822624331,0.0346104339453562,0.350740199581647,0.725783264155018,0.972376523509376,0.991898365393048
"LOC111108931",29.2914687878683,-0.00296027187752006,0.0715972515622292,-0.320931747813321,0.748262114215419,0.977404803668513,0.986333004842823
"LOC111108878",0,0,0.39034291413987,NA,NA,NA,0.981873761868643
"LOC111108901",1737.94276596691,-0.00371268120908132,0.0444857628100327,-0.382291343782813,0.702245274644443,0.968435121903442,0.991206257183553
"LOC111130095",2582.53429577159,0.00515382960567156,0.0503178628571856,0.496833886772855,0.619306196629706,0.955503206635897,0.990605730907558
"LOC111103204",975.577323839754,-0.0726046522605032,0.124622489857145,-2.32380746025279,0.020135815725642,0.417082024588435,0.990655857250602
"LOC111103224",1039.39595574137,-0.0195113680400854,0.0804767628759493,-1.39452566863802,0.163158923742787,0.76197230362899,0.98761548091859
"LOC111131060",324.093641947533,-0.0206451163949521,0.0894664124864914,-1.48767589725868,0.136836386960541,0.736118686200957,0.984987317824952
"LOC111131074",397.496599381999,0.0102985303140799,0.0575571339261804,0.893826586941737,0.37141468168215,0.892694679793658,0.990273460397059
"LOC111131094",67.4989205353032,0.00720956456013427,0.0681611085987502,0.692080356391262,0.488886866995626,0.922376606260424,0.987216063425032
"LOC111131052",342.225660282296,0.000131414816196726,0.0513904361474521,0.012938264382278,0.989677046614736,0.998949894019715,0.990456860829648
"LOC111116497",408.958801451096,-0.0185658394747878,0.0725073028217424,-1.32897522418727,0.183856143992663,0.780061037817924,0.989534243752803
"LOC111115921",53.1719011925383,-0.0156620298476029,0.100738633736003,-1.32814661306324,0.18412967707306,0.780061037817924,0.977103509037062
"LOC111116467",607.34150751699,-0.0119857310715857,0.0622147738986769,-0.99559025376095,0.319449272161759,0.866849072836329,0.989762795879375
"LOC111104259",80.8951093818688,-0.00873599585963884,0.0971953929510579,-0.881872240880163,0.377845900005614,0.893633653515944,0.978335643270947
"LOC111114340",5.69578025777908,-0.00534591620639091,0.0845455761440256,-0.582154428530042,0.560462666084764,0.94291224833091,0.982900727849199
"LOC111134965",884.179316059897,0.0095007671854673,0.0469967415565174,0.923969056635193,0.355502426657541,0.885458780262734,0.991606043283377
"LOC111111519",9415.38321198747,-0.00663229070316473,0.0408463322570954,-0.720633697197664,0.471134915618589,0.920758515719199,0.99176775416431
"LOC111113087",4.66115712199616,0.00170174074613543,0.0968009931958628,0.188800347216294,0.850249299697117,0.9884358725818,0.981375089164897
